Customer,"UCSB"
Date Range,02/01/2022 - 02/28/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,02/12/2022 04:00,23,26,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 05:00,22,24,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 06:00,22,24,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 07:00,22,23,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 08:00,24,28,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 09:00,29,40,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 10:00,100,163,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 11:00,239,301,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 12:00,379,469,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 13:00,566,651,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 14:00,722,764,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 15:00,791,828,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 16:00,830,872,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 17:00,708,847,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 18:00,493,609,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 19:00,316,369,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 20:00,307,328,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 21:00,326,350,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 22:00,276,313,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 23:00,186,243,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 00:00,98,144,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 01:00,54,93,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 02:00,37,58,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 03:00,27,30,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 04:00,23,26,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 05:00,24,26,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 06:00,24,27,1hour,UCSB > UCSB Library
