Customer,"UCSB"
Date Range,11/01/2022 - 11/30/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,11/09/2022 18:00,1589,1755,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 19:00,1367,1437,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 20:00,1239,1458,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 21:00,1390,1499,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 22:00,1161,1323,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 23:00,730,1013,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 00:00,470,599,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 01:00,211,341,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 02:00,95,141,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 03:00,46,72,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 04:00,34,42,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 05:00,86,94,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 06:00,87,102,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 07:00,114,214,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 08:00,226,443,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 09:00,804,1019,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 10:00,1274,1552,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 11:00,1566,1675,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 12:00,1867,2012,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 13:00,2036,2221,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 14:00,2044,2217,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 15:00,2114,2376,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 16:00,2039,2181,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 17:00,1491,1863,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 18:00,1083,1347,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 19:00,791,887,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 20:00,679,741,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 21:00,593,641,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 22:00,493,582,1hour,UCSB > UCSB Library
UCSB Library,11/10/2022 23:00,296,429,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 00:00,77,150,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 01:00,39,54,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 02:00,40,74,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 03:00,29,38,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 04:00,37,62,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 05:00,21,26,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 06:00,14,26,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 07:00,12,15,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 08:00,26,43,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 09:00,125,211,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 10:00,296,377,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 11:00,496,609,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 12:00,806,946,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 13:00,1130,1260,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 14:00,1370,1489,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 15:00,1527,1578,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 16:00,1442,1527,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 17:00,1102,1291,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 18:00,799,955,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 19:00,535,657,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 20:00,421,482,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 21:00,390,419,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 22:00,328,405,1hour,UCSB > UCSB Library
UCSB Library,11/11/2022 23:00,214,271,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 00:00,98,179,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 01:00,26,36,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 02:00,11,19,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 03:00,5,7,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 04:00,8,10,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 05:00,9,15,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 06:00,15,16,1hour,UCSB > UCSB Library
