Customer,"UCSB"
Date Range,09/19/2021 - 09/30/2021
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
1st Floor,09/29/2021 15:00,257,285,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 16:00,227,266,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 17:00,168,233,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 18:00,130,174,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 19:00,72,111,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 20:00,59,75,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 21:00,70,77,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 22:00,71,79,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 23:00,20,54,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 00:00,1,2,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 01:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 02:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 03:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 04:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 05:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 06:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 07:00,5,37,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 08:00,29,92,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 09:00,164,203,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 10:00,220,269,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 11:00,245,262,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 12:00,247,269,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 13:00,288,326,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 14:00,323,357,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 15:00,303,342,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 16:00,267,290,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 17:00,196,225,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 18:00,123,165,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 19:00,94,110,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 20:00,81,95,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 21:00,74,89,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 22:00,38,61,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/30/2021 23:00,13,38,1hour,UCSB > UCSB Library > 1st Floor
1st Floor Mountain,09/25/2021 12:00,61,24,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 14:00,75,95,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 15:00,73,84,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 16:00,56,64,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 17:00,44,60,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 18:00,13,34,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 19:00,3,5,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 20:00,1,3,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 21:00,1,1,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 22:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/25/2021 23:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 00:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 01:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 02:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 03:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 04:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 05:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 06:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 07:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 08:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 09:00,0,1,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 10:00,1,1,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 11:00,10,30,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 12:00,51,85,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 13:00,106,129,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 14:00,129,137,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 15:00,146,159,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 16:00,157,168,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 17:00,145,157,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 18:00,87,128,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 19:00,31,52,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/26/2021 20:00,25,40,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/27/2021 00:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/27/2021 01:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/27/2021 02:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
1st Floor Mountain,09/27/2021 03:00,0,0,1hour,UCSB > UCSB Library > 1st Floor > 1st Floor Mountain
