Customer,"UCSB"
Date Range,12/01/2022 - 12/09/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,12/09/2022 08:00,161,234,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 09:00,323,394,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 10:00,515,651,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 11:00,673,793,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 12:00,447,503,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 13:00,566,603,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 14:00,656,678,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 15:00,587,676,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 16:00,375,424,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 17:00,302,334,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 18:00,261,306,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 19:00,196,235,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 20:00,192,207,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 21:00,155,186,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 22:00,109,133,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 23:00,57,95,1hour,UCSB > UCSB Library
1st Floor,12/01/2022 00:00,236,285,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 01:00,153,198,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 02:00,85,126,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 03:00,35,46,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 04:00,30,37,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 05:00,24,32,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 06:00,17,22,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 07:00,38,79,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 08:00,129,200,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 09:00,344,405,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 10:00,558,681,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 11:00,722,807,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 12:00,822,849,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 13:00,882,950,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 14:00,948,989,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 15:00,951,994,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 16:00,942,968,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 17:00,790,900,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 18:00,633,720,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 19:00,572,594,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 20:00,602,634,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 21:00,584,652,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 22:00,521,595,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/01/2022 23:00,385,463,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 00:00,241,283,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 01:00,147,211,1hour,UCSB > UCSB Library > 1st Floor
