Customer,"UCSB"
Date Range,07/01/2022 - 07/31/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,07/14/2022 17:00,578,693,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 18:00,415,470,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 19:00,280,340,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 20:00,306,391,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 21:00,243,268,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 22:00,233,296,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 23:00,147,201,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 00:00,129,154,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 01:00,111,137,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 02:00,121,124,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 03:00,128,139,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 04:00,135,140,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 05:00,136,141,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 06:00,135,140,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 07:00,138,144,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 08:00,152,165,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 09:00,183,237,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 10:00,340,427,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 11:00,415,467,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 12:00,406,476,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 13:00,490,542,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 14:00,553,589,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 15:00,604,653,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 16:00,538,598,1hour,UCSB > UCSB Library
UCSB Library,07/15/2022 17:00,459,517,1hour,UCSB > UCSB Library
